source,target,weight
sol,camarotes,1
sol,famosos,1
sol,jura,1
sol,henri,1
sol,castelli,1
sol,vibe,1
sol,artistas,1
sol,amar,1
sol,doido,1
iarnuou,burra,1
iarnuou,espero,1
iarnuou,ofendido,1
burra,espero,1
burra,ofendido,1
espero,ofendido,1
espero,2020,1
espero,comecei,1
espero,achava,1
espero,escroto,1
espero,tratavam,1
espero,respeitado,1
espero,indagaram,1
espero,pente,1
espero,usava,1
espero,cabelo,1
espero,resposta,1
espero,digna,1
espero,ilustração,1
espero,fico,1
espero,feliz,1
espero,ganhe,1
choca,acesso,1
choca,dinheiro,1
choca,passagem,1
choca,assim,1
choca,feio,1
acesso,dinheiro,1
acesso,passagem,1
acesso,assim,1
acesso,feio,1
dinheiro,passagem,1
dinheiro,assim,1
dinheiro,feio,1
dinheiro,pensando,1
dinheiro,voltou,1
dinheiro,almejando,1
dinheiro,prêmio,1
dinheiro,conhecer,1
dinheiro,nova,1
dinheiro,uns,1
dinheiro,meses,1
passagem,assim,1
passagem,feio,1
assim,feio,1
assim,peraí,3
assim,deixou,1
assim,espetáculo,1
assim,sucesso,1
assim,irmãos,1
assim,karamázov,1
assim,premiado,1
assim,prêmio,2
assim,bibi,1
assim,ferreria,1
assim,levado,1
assim,sério,1
assim,uns,2
assim,filmes,2
assim,assim,1
felizinho,compras,1
sarau,cortou,1
sarau,ideia,1
sarau,raiz,1
cortou,ideia,1
cortou,raiz,1
ideia,raiz,1
ideia,depõe,1
ideia,falsa,1
ideia,catapulta,1
ideia,carreiras,1
ideia,camarotes,1
ideia,triste,1
relembra,trigésima,1
climão,iarnou,1
climão,lembrando,1
climão,cedo,1
climão,perguntas,1
climão,burras,1
iarnou,lembrando,1
iarnou,cedo,1
iarnou,perguntas,1
iarnou,burras,1
lembrando,cedo,1
lembrando,perguntas,1
lembrando,burras,1
cedo,perguntas,1
cedo,burras,1
perguntas,burras,1
pensando,melhores,1
pensando,filmes,1
pensando,brasileiros,1
pensando,estrearam,1
pensando,oeste,1
pensando,kasa,1
pensando,recomendando,1
pensando,jones,1
pensando,manoel,1
pensando,esquerda,1
pensando,usa,1
pensando,pouco,1
pensando,sistema,1
pensando,recomendações,1
pensando,participantes,1
pensando,possam,1
pensando,recomendar,1
pensando,comunicadores,1
pensando,ajudar,1
pensando,ampliar,1
pensando,direita,1
pensando,usou,1
pensando,forte,1
pensando,voltou,1
pensando,almejando,1
pensando,prêmio,1
pensando,conhecer,1
pensando,nova,1
pensando,uns,1
pensando,meses,1
melhores,filmes,1
melhores,brasileiros,1
melhores,estrearam,1
melhores,oeste,1
melhores,kasa,1
filmes,brasileiros,1
filmes,estrearam,1
filmes,oeste,1
filmes,kasa,1
filmes,uns,1
filmes,moral,1
filmes,fico,1
filmes,triste,1
filmes,ator,1
filmes,circuito,1
filmes,premiados,1
filmes,tirando,1
filmes,foto,1
filmes,tapetes,1
filmes,vermelhos,1
filmes,afora,1
brasileiros,estrearam,1
brasileiros,oeste,1
brasileiros,kasa,1
estrearam,oeste,1
estrearam,kasa,1
oeste,kasa,1
b,agente,1
b,secreto,1
b,engane,1
b,cinema,1
agente,secreto,1
agente,engane,1
agente,cinema,1
secreto,engane,1
secreto,cinema,1
engane,cinema,1
cinema,estourando,1
cinema,indo,1
anunciado,veterano,1
juro,vê,1
juro,novamente,1
juro,descobri,1
juro,carioca,1
juro,visto,1
juro,grosseiro,1
juro,entendia,1
juro,falava,1
juro,normalmente,1
juro,entrava,1
juro,twitter,1
juro,tavam,1
juro,massacrando,1
juro,suposta,1
juro,grosseria,1
juro,kkkkkkkkkkkk,1
vê,novamente,1
recomendando,jones,1
recomendando,manoel,1
recomendando,esquerda,1
recomendando,usa,1
recomendando,pouco,1
recomendando,sistema,1
recomendando,recomendações,1
recomendando,participantes,1
recomendando,possam,1
recomendando,recomendar,1
recomendando,comunicadores,1
recomendando,ajudar,1
recomendando,ampliar,1
recomendando,direita,1
recomendando,usou,1
recomendando,forte,1
jones,manoel,2
jones,esquerda,1
jones,usa,1
jones,pouco,1
jones,sistema,1
jones,recomendações,1
jones,participantes,1
jones,possam,1
jones,recomendar,1
jones,comunicadores,1
jones,ajudar,1
jones,ampliar,1
jones,direita,1
jones,usou,1
jones,forte,1
jones,elogiou,1
jones,juliano,1
jones,chamou,1
jones,presidente,1
manoel,esquerda,1
manoel,usa,1
manoel,pouco,1
manoel,sistema,1
manoel,recomendações,1
manoel,participantes,1
manoel,possam,1
manoel,recomendar,1
manoel,comunicadores,1
manoel,ajudar,1
manoel,ampliar,1
manoel,direita,1
manoel,usou,1
manoel,forte,1
manoel,elogiou,1
manoel,juliano,1
manoel,chamou,1
manoel,presidente,1
esquerda,usa,1
esquerda,pouco,1
esquerda,sistema,1
esquerda,recomendações,1
esquerda,participantes,1
esquerda,possam,1
esquerda,recomendar,1
esquerda,comunicadores,1
esquerda,ajudar,1
esquerda,ampliar,1
esquerda,direita,1
esquerda,usou,1
esquerda,forte,1
esquerda,cogitando,1
esquerda,nova,1
esquerda,revolucionário,1
esquerda,brasileira,1
esquerda,juliano,1
usa,pouco,1
usa,sistema,1
usa,recomendações,1
usa,participantes,1
usa,possam,1
usa,recomendar,1
usa,comunicadores,1
usa,ajudar,1
usa,ampliar,1
usa,direita,1
usa,usou,1
usa,forte,1
pouco,sistema,1
pouco,recomendações,1
pouco,participantes,1
pouco,possam,1
pouco,recomendar,1
pouco,comunicadores,1
pouco,ajudar,1
pouco,ampliar,1
pouco,direita,1
pouco,usou,1
pouco,forte,1
sistema,recomendações,1
sistema,participantes,1
sistema,possam,1
sistema,recomendar,1
sistema,comunicadores,1
sistema,ajudar,1
sistema,ampliar,1
sistema,direita,1
sistema,usou,1
sistema,forte,1
recomendações,participantes,1
recomendações,possam,1
recomendações,recomendar,1
recomendações,comunicadores,1
recomendações,ajudar,1
recomendações,ampliar,1
recomendações,direita,1
recomendações,usou,1
recomendações,forte,1
participantes,possam,1
participantes,recomendar,1
participantes,comunicadores,1
participantes,ajudar,1
participantes,ampliar,1
participantes,direita,1
participantes,usou,1
participantes,forte,1
possam,recomendar,1
possam,comunicadores,1
possam,ajudar,1
possam,ampliar,1
possam,direita,1
possam,usou,1
possam,forte,1
recomendar,comunicadores,1
recomendar,ajudar,1
recomendar,ampliar,1
recomendar,direita,1
recomendar,usou,1
recomendar,forte,1
comunicadores,ajudar,1
comunicadores,ampliar,1
comunicadores,direita,1
comunicadores,usou,1
comunicadores,forte,1
ajudar,ampliar,1
ajudar,direita,1
ajudar,usou,1
ajudar,forte,1
ampliar,direita,1
ampliar,usou,1
ampliar,forte,1
direita,usou,1
direita,forte,1
usou,forte,1
voltou,almejando,1
voltou,prêmio,1
voltou,conhecer,1
voltou,nova,1
voltou,uns,1
voltou,meses,1
almejando,prêmio,1
almejando,conhecer,1
almejando,nova,1
almejando,uns,1
almejando,meses,1
prêmio,conhecer,1
prêmio,nova,1
prêmio,uns,1
prêmio,meses,1
prêmio,fechar,1
prêmio,entregar,1
prêmio,peraí,6
prêmio,deixou,2
prêmio,espetáculo,2
prêmio,sucesso,2
prêmio,irmãos,2
prêmio,karamázov,2
prêmio,premiado,2
prêmio,bibi,2
prêmio,ferreria,2
prêmio,levado,2
prêmio,sério,2
prêmio,prêmio,1
conhecer,nova,1
conhecer,uns,1
conhecer,meses,1
conhecer,assisti,1
conhecer,5,1
conhecer,minutos,1
conhecer,joão,1
conhecer,lançou,1
conhecer,top,1
conhecer,dimais,2
conhecer,arrocha,1
conhecer,carai,1
conhecer,feliz,1
conhecer,di,1
conhecer,ti,1
conhecer,cidade,1
conhecer,televisão,1
conhecer,goiano,2
conhecer,language,1
conhecer,bom,1
conhecer,vdd,1
conhecer,invés,1
conhecer,harmonizados,1
conhecer,marista,1
nova,uns,1
nova,meses,1
nova,cogitando,1
nova,revolucionário,1
nova,brasileira,1
nova,juliano,1
uns,meses,1
freela,vista,2
freela,melhoram,2
freela,fala,2
freela,pegar,2
freela,freela,1
freela,piora,2
vista,melhoram,1
vista,fala,1
vista,pegar,1
vista,piora,1
melhoram,fala,1
melhoram,pegar,1
melhoram,piora,1
fala,pegar,1
fala,piora,1
pegar,piora,1
processo,adoção,1
processo,oficialmente,1
processo,pai,1
adoção,oficialmente,1
adoção,pai,1
oficialmente,pai,1
planejamento,manu,1
planejamento,gavassi,1
planejamento,bbb20,1
manu,gavassi,3
manu,bbb20,1
manu,alfineta,1
manu,divide,1
manu,web,1
manu,ibahia,1
manu,babusantana,1
manu,manugavassi,1
manu,tv,1
manu,realityshow,1
manu,tvglobo,1
manu,babado,1
manu,patricinha,1
gavassi,bbb20,1
gavassi,alfineta,1
gavassi,divide,1
gavassi,web,1
gavassi,ibahia,1
gavassi,babusantana,1
gavassi,manugavassi,1
gavassi,tv,1
gavassi,realityshow,1
gavassi,tvglobo,1
gavassi,babado,1
gavassi,patricinha,1
gravar,puder,1
gravar,durante,1
gravar,pandemia,2
gravar,saída,1
puder,durante,1
puder,pandemia,2
puder,saída,1
durante,pandemia,2
durante,saída,1
pandemia,saída,2
pandemia,pandemia,1
assisti,5,1
assisti,minutos,1
assisti,joão,1
assisti,lançou,1
assisti,top,1
assisti,dimais,2
assisti,arrocha,1
assisti,carai,1
assisti,feliz,1
assisti,di,1
assisti,ti,1
assisti,cidade,1
assisti,televisão,1
assisti,goiano,2
assisti,language,1
assisti,bom,1
assisti,vdd,1
assisti,invés,1
assisti,harmonizados,1
assisti,marista,1
assisti,jura,1
assisti,nomes,1
assisti,li,1
assisti,parecem,1
assisti,inventados,1
5,minutos,1
5,joão,1
5,lançou,1
5,top,1
5,dimais,2
5,arrocha,1
5,carai,1
5,feliz,1
5,di,1
5,ti,1
5,cidade,1
5,televisão,1
5,goiano,2
5,language,1
5,bom,1
5,vdd,1
5,invés,1
5,harmonizados,1
5,marista,1
minutos,joão,1
minutos,lançou,1
minutos,top,1
minutos,dimais,2
minutos,arrocha,1
minutos,carai,1
minutos,feliz,1
minutos,di,1
minutos,ti,1
minutos,cidade,1
minutos,televisão,1
minutos,goiano,2
minutos,language,1
minutos,bom,1
minutos,vdd,1
minutos,invés,1
minutos,harmonizados,1
minutos,marista,1
minutos,itens,1
minutos,últimos,1
minutos,30,1
minutos,trovão,1
minutos,prédio,1
minutos,digimon,1
minutos,ouro,1
minutos,instagram,1
minutos,trêsgraças,1
minutos,anúncio,1
joão,lançou,1
joão,top,1
joão,dimais,2
joão,arrocha,1
joão,carai,1
joão,feliz,1
joão,di,1
joão,ti,1
joão,cidade,1
joão,televisão,1
joão,goiano,2
joão,language,1
joão,bom,1
joão,vdd,1
joão,invés,1
joão,harmonizados,1
joão,marista,1
lançou,top,1
lançou,dimais,2
lançou,arrocha,1
lançou,carai,1
lançou,feliz,1
lançou,di,1
lançou,ti,1
lançou,cidade,1
lançou,televisão,1
lançou,goiano,2
lançou,language,1
lançou,bom,1
lançou,vdd,1
lançou,invés,1
lançou,harmonizados,1
lançou,marista,1
top,dimais,2
top,arrocha,1
top,carai,1
top,feliz,1
top,di,1
top,ti,1
top,cidade,1
top,televisão,1
top,goiano,2
top,language,1
top,bom,1
top,vdd,1
top,invés,1
top,harmonizados,1
top,marista,1
top,bluesky,5
top,trending,5
top,words,10
top,past,5
top,60min,1
top,epstein,5
top,democracy,3
top,ukraine,1
top,claudette,1
top,dilbert,1
top,colvin,1
top,gaza,1
top,bilheteria,1
top,weathers,1
top,unlocked,5
top,emergency,5
top,see,5
top,img,5
top,listentoblackvoices,2
top,something,5
top,not,5
top,right,5
top,reply,5
top,10min,4
top,caleb,1
top,mcvay,1
top,pope,1
top,rams,1
top,kmet,1
top,williams,1
top,bridgerton,1
top,йобанарусня,2
top,stroud,3
top,cj,3
top,veteranos,1
top,paula,1
top,edilson,1
top,久米,1
top,texans,2
top,rodgers,1
top,bovino,2
top,ステーション,1
top,steelers,1
top,turnovers,1
top,perfidy,1
